1	7
1	15
1	20
1	35
1	42
1	43
1	52
1	54
1	60
1	62
1	64
1	72
1	73
1	76
1	103
1	111
2	7
2	16
2	20
2	26
2	32
2	39
2	43
2	48
2	67
2	85
2	86
2	107
2	114
2	115
2	123
2	128
3	8
3	24
3	29
3	42
3	57
3	63
3	64
3	70
3	74
3	80
3	82
3	83
3	97
3	104
3	107
3	127
4	6
4	14
4	16
4	22
4	29
4	32
4	34
4	44
4	47
4	54
4	57
4	66
4	78
4	102
4	106
4	109
5	7
5	10
5	11
5	26
5	27
5	31
5	36
5	68
5	70
5	74
5	84
5	87
5	109
5	112
5	117
5	126
6	4
6	10
6	16
6	39
6	41
6	58
6	60
6	70
6	78
6	83
6	92
6	94
6	100
6	114
6	115
6	128
7	1
7	2
7	5
7	9
7	18
7	24
7	43
7	45
7	47
7	61
7	62
7	73
7	76
7	104
7	105
7	127
8	3
8	9
8	15
8	40
8	45
8	56
8	57
8	62
8	73
8	80
8	93
8	116
8	121
8	124
8	125
8	128
9	7
9	8
9	11
9	15
9	16
9	19
9	40
9	49
9	65
9	76
9	83
9	90
9	92
9	95
9	118
9	124
10	5
10	6
10	20
10	21
10	49
10	50
10	63
10	65
10	80
10	81
10	93
10	96
10	105
10	106
10	116
10	124
11	5
11	9
11	32
11	51
11	60
11	68
11	72
11	89
11	90
11	92
11	99
11	103
11	107
11	119
11	124
11	125
12	14
12	22
12	24
12	32
12	36
12	41
12	50
12	63
12	64
12	81
12	96
12	98
12	107
12	112
12	123
12	126
13	18
13	22
13	23
13	29
13	37
13	58
13	61
13	65
13	66
13	77
13	84
13	105
13	107
13	109
13	119
13	127
14	4
14	12
14	16
14	32
14	40
14	50
14	51
14	73
14	75
14	90
14	100
14	114
14	116
14	120
14	121
14	126
15	1
15	8
15	9
15	17
15	19
15	24
15	37
15	42
15	44
15	51
15	63
15	79
15	105
15	113
15	114
15	122
16	2
16	4
16	6
16	9
16	14
16	28
16	35
16	42
16	55
16	79
16	84
16	105
16	110
16	116
16	120
16	121
17	15
17	22
17	23
17	26
17	28
17	35
17	47
17	51
17	56
17	76
17	80
17	81
17	84
17	86
17	92
17	120
18	7
18	13
18	19
18	20
18	25
18	26
18	51
18	67
18	68
18	85
18	105
18	107
18	109
18	116
18	118
18	126
19	9
19	15
19	18
19	41
19	66
19	68
19	73
19	84
19	87
19	90
19	96
19	98
19	99
19	102
19	106
19	124
20	1
20	2
20	10
20	18
20	38
20	71
20	74
20	75
20	78
20	79
20	81
20	91
20	94
20	113
20	119
20	123
21	10
21	26
21	35
21	38
