1	13
1	14
1	23
1	28
1	34
1	36
1	47
1	50
1	52
1	60
1	65
1	66
1	80
1	116
1	118
1	125
2	11
2	20
2	22
2	24
2	59
2	79
2	82
2	85
2	91
2	109
2	110
2	115
2	119
2	120
2	123
2	124
3	4
3	12
3	31
3	33
3	34
3	53
3	67
3	89
3	91
3	93
3	107
3	114
3	115
3	117
3	121
3	127
4	3
4	14
4	30
4	35
4	44
4	49
4	52
4	56
4	86
4	88
4	91
4	103
4	113
4	123
4	126
4	128
5	6
5	11
5	21
5	27
5	29
5	42
5	44
5	59
5	62
5	65
5	69
5	82
5	99
5	108
5	110
5	125
6	5
6	10
6	16
6	25
6	29
6	31
6	55
6	60
6	61
6	79
6	81
6	94
6	99
6	103
6	117
6	120
7	14
7	16
7	25
7	43
7	57
7	61
7	69
7	70
7	71
7	73
7	77
7	99
7	107
7	108
7	109
7	116
8	19
8	24
8	29
8	37
8	43
8	47
8	58
8	66
8	70
8	77
8	84
8	88
8	90
8	114
8	122
8	124
9	12
9	18
9	30
9	33
9	38
9	40
9	57
9	58
9	84
9	85
9	96
9	111
9	118
9	120
9	123
9	125
10	6
10	12
10	17
10	29
10	33
10	41
10	42
10	60
10	61
10	67
10	68
10	77
10	86
10	87
10	107
10	128
11	2
11	5
11	13
11	22
11	41
11	52
11	69
11	79
11	85
11	93
11	95
11	100
11	105
11	116
11	121
11	128
12	3
12	9
12	10
12	15
12	18
12	19
12	27
12	30
12	34
12	65
12	66
12	69
12	75
12	90
12	103
12	106
13	1
13	11
13	27
13	28
13	29
13	36
13	45
13	47
13	52
13	57
13	59
13	76
13	92
13	94
13	99
13	125
14	1
14	4
14	7
14	34
14	41
14	46
14	54
14	56
14	58
14	72
14	73
14	83
14	91
14	103
14	118
14	120
15	12
15	28
15	30
15	37
15	41
15	52
15	57
15	73
15	80
15	99
15	101
15	106
15	112
15	113
15	114
15	116
16	6
16	7
16	19
16	37
16	48
16	56
16	61
16	62
16	66
16	68
16	78
16	85
16	97
16	108
16	122
16	123
17	10
17	27
17	34
17	38
17	39
17	55
17	56
17	62
17	64
17	65
17	78
17	79
17	93
17	98
17	103
17	114
18	9
18	12
18	21
18	22
18	33
18	51
18	60
18	61
18	69
18	79
18	80
18	100
18	104
18	105
18	111
18	114
19	8
19	12
19	16
19	25
19	27
19	30
19	35
19	40
19	55
19	63
19	70
19	83
19	89
19	99
19	102
19	124
20	2
20	32
20	33
20	51
20	55
20	65
20	70
20	74
20	79
20	80
20	82
20	96
20	97
20	101
20	116
20	117
21	5
21	18
21	30
21	32
21	35
21	38
21	41
21	44
21	45
21	77
21	84
21	87
21	89
21	92
21	100
21	116
22	2
22	11
22	18
22	30
22	41
22	51
22	55
22	72
22	85
22	88
22	92
22	94
22	95
22	99
22	107
22	120
23	1
23	25
23	41
23	47
23	48
23	51
23	52
23	54
23	62
23	63
23	64
23	71
23	76
23	86
23	98
23	111
24	2
24	8
24	27
24	28
24	44
24	47
24	52
24	59
24	60
24	75
24	78
24	81
24	84
24	99
24	102
24	104
25	6
25	7
25	19
25	23
25	28
25	34
25	46
25	49
25	50
25	62
25	98
25	105
25	110
25	111
25	124
25	127
26	48
26	52
26	61
26	65
26	68
26	75
26	76
26	80
26	84
26	89
26	90
26	98
26	104
26	115
26	117
26	124
27	5
27	12
27	13
27	17
27	19
27	24
27	51
27	54
27	55
27	76
27	90
27	102
27	106
27	114
27	115
27	125
28	1
28	13
28	15
28	24
28	25
28	48
28	51
28	53
28	71
28	77
28	87
28	90
28	95
28	105
28	127
28	128
29	5
29	6
29	8
29	10
29	13
29	37
29	48
29	55
29	72
29	83
29	93
29	101
29	113
29	119
29	127
29	128
30	4
30	9
30	12
30	15
30	19
30	21
30	22
30	33
30	36
30	48
30	50
30	53
30	57
30	63
30	81
30	111
31	3
31	6
31	33
31	35
31	36
31	50
31	60
31	62
31	64
31	67
31	68
31	75
31	84
31	86
31	102
31	128
32	20
32	21
32	35
32	43
32	44
32	47
32	64
32	85
32	86
32	91
32	93
32	95
32	100
32	114
32	116
32	122
33	3
33	9
33	10
33	18
33	20
33	30
33	31
33	34
33	38
33	42
33	53
33	63
33	77
33	97
33	115
33	123
34	1
34	3
34	12
34	14
34	17
34	25
34	33
34	38
34	50
34	66
34	88
34	91
34	98
34	112
34	117
34	124
35	4
35	19
35	21
35	31
35	32
35	42
35	55
35	60
35	71
35	84
35	90
35	94
35	95
35	97
35	114
35	126
36	1
36	13
36	30
36	31
36	37
36	47
36	49
36	54
36	56
36	92
36	107
36	109
36	112
36	114
36	115
36	123
37	8
37	15
37	16
37	29
37	36
37	40
37	41
37	47
37	57
37	58
37	67
37	75
37	76
37	79
37	97
37	98
38	9
38	17
38	21
38	33
38	34
38	39
38	53
38	61
38	68
38	79
38	81
38	101
38	102
38	105
38	113
38	124
39	17
39	38
39	48
39	56
39	60
39	64
39	68
39	71
39	72
39	78
39	86
39	95
39	96
39	121
39	123
39	128
40	9
40	19
40	37
40	41
40	57
40	60
40	72
40	80
40	86
40	89
40	95
40	96
40	99
40	112
40	114
40	119
41	10
41	11
41	14
41	15
41	21
41	22
41	23
41	37
41	40
41	43
41	71
41	83
41	107
41	108
41	109
41	120
42	5
42	10
42	33
42	35
42	43
42	44
42	45
42	47
42	72
42	74
42	77
42	85
42	86
42	95
42	113
42	120
43	7
43	8
43	32
43	41
43	42
43	54
43	55
43	68
43	70
43	79
43	102
43	108
43	111
43	112
43	121
43	126
44	4
44	5
44	21
44	24
44	32
44	42
44	48
44	54
44	63
44	73
44	74
44	76
44	81
44	90
44	105
44	110
45	13
45	21
45	42
45	50
45	53
45	63
45	68
45	80
45	85
45	88
45	101
45	102
45	105
45	113
45	117
45	127
46	14
46	25
46	61
46	66
46	71
46	79
46	83
46	84
46	92
46	94
46	96
46	100
46	109
46	111
46	112
46	117
47	1
47	8
47	13
47	23
47	24
47	32
47	36
47	37
47	42
47	49
47	72
47	74
47	78
47	92
47	99
47	112
48	16
48	23
48	26
48	28
48	29
48	30
48	39
48	44
48	72
48	77
48	93
48	96
48	98
48	107
48	121
48	122
49	4
49	25
49	36
49	47
49	53
49	54
49	58
49	61
49	63
49	64
49	73
49	89
49	99
49	111
49	116
49	117
50	1
50	25
50	30
50	31
50	34
50	45
50	67
50	71
50	76
50	85
50	101
50	103
50	110
50	116
50	122
50	128
51	18
51	20
51	22
51	23
51	27
51	28
51	56
51	58
51	75
51	81
51	83
51	86
51	94
51	104
51	107
51	126
52	1
52	4
52	11
52	13
52	15
52	23
52	24
52	26
52	69
52	72
52	103
52	107
52	114
52	117
52	121
52	122
53	3
53	28
53	30
53	33
53	38
53	45
53	49
53	54
53	69
53	74
53	83
53	87
53	94
53	97
53	108
53	126
54	14
54	23
54	27
54	36
54	43
54	44
54	49
54	53
54	63
54	88
54	91
54	95
54	97
54	108
54	113
54	127
55	6
55	17
55	19
55	20
55	22
55	27
55	29
55	35
55	43
55	63
55	69
55	82
55	106
55	118
55	123
55	126
56	4
56	14
56	16
56	17
56	36
56	39
56	51
56	89
56	93
56	108
56	109
56	110
56	114
56	115
56	119
56	122
57	7
57	9
57	13
57	15
57	30
57	37
57	40
57	62
57	78
57	97
57	98
57	102
57	121
57	122
57	124
57	128
58	8
58	9
58	14
58	37
58	49
