1	15
1	45
1	50
1	53
1	61
1	68
1	69
1	71
1	75
1	78
1	80
1	84
1	86
1	89
1	118
1	125
2	8
2	22
2	26
2	31
2	48
2	57
2	70
2	77
2	88
2	92
2	96
2	101
2	106
2	108
2	127
2	128
3	4
3	7
3	18
3	21
3	26
3	48
3	58
3	63
3	65
3	75
3	91
3	103
3	104
3	107
3	113
3	114
4	3
4	6
4	10
4	23
4	27
4	31
4	40
4	49
4	57
4	60
4	67
4	83
4	87
4	89
4	103
4	107
5	17
5	18
5	21
5	28
5	34
5	49
5	53
5	56
5	62
5	63
5	65
5	86
5	101
5	110
5	111
5	114
6	4
6	15
6	16
6	21
6	22
6	26
6	37
6	46
6	47
6	49
6	61
6	84
6	88
6	104
6	119
6	123
7	3
7	11
7	15
7	22
7	23
7	34
7	41
7	46
7	76
7	81
7	86
7	89
7	91
7	118
7	122
7	126
8	2
8	20
8	29
8	31
8	36
8	38
8	58
8	63
8	77
8	83
8	94
8	100
8	102
8	116
8	120
8	127
9	10
9	16
9	18
9	19
9	24
9	26
9	30
9	33
9	36
9	46
9	68
9	69
9	80
9	103
9	107
9	128
10	4
10	9
10	14
10	23
10	26
10	51
10	60
10	61
10	62
10	74
10	78
10	86
10	87
10	89
10	101
10	111
11	7
11	12
11	25
11	34
11	39
11	42
11	43
11	48
11	71
11	77
11	79
11	83
11	96
11	105
11	111
11	120
12	11
12	31
12	45
12	53
12	54
12	66
12	68
12	71
12	74
12	75
12	80
12	87
12	94
12	99
12	100
12	125
13	30
13	33
13	36
13	38
13	52
13	61
13	73
13	78
13	81
13	89
13	90
13	93
13	97
13	98
13	99
13	125
14	10
14	24
14	43
14	46
14	48
14	54
14	56
14	59
14	79
14	81
14	93
14	94
14	96
14	108
14	121
14	123
15	1
15	6
15	7
15	17
15	26
15	34
15	52
15	61
15	66
15	67
15	73
15	83
15	103
15	114
15	117
15	123
16	6
16	9
16	25
16	33
16	44
16	47
16	49
16	52
16	69
16	75
16	78
16	105
16	106
16	116
16	119
16	125
17	5
17	15
17	20
17	21
17	49
17	52
17	54
17	63
17	71
17	85
17	86
17	93
17	103
17	111
17	113
17	114
18	3
18	5
18	9
18	21
18	23
18	27
18	32
18	47
18	59
18	63
18	68
18	72
18	104
18	111
18	126
18	127
19	9
19	22
19	32
19	35
19	39
19	50
19	52
19	56
19	71
19	77
19	82
19	88
19	90
19	95
19	112
19	115
20	8
20	17
20	28
20	40
20	42
20	45
20	47
20	50
20	53
20	70
20	84
20	88
20	90
20	92
20	112
20	127
21	3
21	5
21	6
21	17
21	18
21	23
21	45
21	54
21	66
21	67
21	80
21	107
21	109
21	114
21	115
21	116
22	2
22	6
22	7
22	19
22	53
22	55
22	65
22	74
22	77
22	82
22	92
22	95
22	96
22	116
22	119
22	124
23	4
23	7
23	10
23	18
23	21
23	27
23	39
23	50
23	59
23	60
23	80
23	91
23	100
23	101
23	104
23	108
24	9
24	14
24	26
24	32
24	33
24	35
24	52
24	61
24	69
24	79
24	82
24	97
24	99
24	102
24	117
24	120
25	11
25	16
25	36
25	38
25	40
25	46
25	48
25	61
25	62
25	69
25	74
25	104
25	105
25	109
25	122
25	124
26	2
26	3
26	6
26	9
26	10
26	15
26	24
26	28
26	38
26	55
26	66
26	73
26	78
26	80
26	94
26	99
27	4
27	18
27	23
27	32
27	41
27	44
27	64
27	65
27	70
27	91
27	95
27	103
27	104
27	118
27	120
27	125
28	5
28	20
28	26
28	33
28	39
28	45
28	60
28	68
28	82
28	85
28	88
28	90
28	101
28	102
28	119
28	128
29	8
29	45
29	49
29	51
29	52
29	56
29	71
29	79
29	88
29	95
29	102
29	106
29	115
29	116
29	120
29	128
30	9
30	13
30	46
30	47
30	49
30	52
30	58
30	69
30	76
30	77
30	80
30	83
30	96
30	100
30	117
30	123
31	2
31	4
31	8
31	12
31	33
31	41
31	45
31	53
31	66
31	68
31	75
31	84
31	93
31	94
31	97
31	109
32	18
32	19
32	24
32	27
32	44
32	59
32	64
32	76
32	85
32	89
32	91
32	103
32	109
32	110
32	113
32	127
33	9
33	13
33	16
33	24
33	28
33	31
33	44
33	47
33	49
33	52
33	70
33	72
33	74
33	76
33	97
33	105
34	5
34	7
34	11
34	15
34	41
34	44
34	46
34	50
34	66
34	67
34	76
34	87
34	96
34	108
34	109
34	118
35	19
35	24
35	45
35	48
35	58
35	60
35	69
35	85
35	90
35	91
35	94
35	95
35	102
35	117
35	120
35	128
36	8
36	9
36	13
36	25
36	47
36	53
36	61
36	66
36	80
36	94
36	97
36	99
36	104
36	107
36	111
36	116
37	6
37	38
37	43
37	56
37	59
37	66
37	69
37	84
37	87
37	93
37	96
37	108
37	109
37	110
37	112
37	126
38	8
38	13
38	25
38	26
38	37
38	48
38	73
38	78
38	79
38	81
38	86
38	93
38	98
38	112
38	121
38	122
39	11
39	19
39	23
39	28
39	41
39	56
39	60
39	72
39	92
39	93
39	108
39	115
39	117
39	121
39	124
39	126
40	4
40	20
40	25
40	41
40	53
40	56
40	72
40	76
40	79
40	81
40	85
40	105
40	107
40	108
40	114
40	116
41	7
41	27
41	31
41	34
41	39
41	40
41	46
41	56
41	79
41	95
41	96
41	99
41	114
41	118
41	123
41	124
42	11
42	20
42	45
42	46
42	58
42	62
42	65
42	70
42	72
42	77
42	83
42	87
42	101
42	108
42	119
42	127
43	11
43	14
43	37
43	50
43	57
43	60
43	74
43	76
43	86
43	93
43	96
43	97
43	106
43	108
43	126
43	127
44	16
44	27
44	32
44	33
44	34
44	51
44	60
44	63
44	67
44	86
44	98
44	105
44	110
44	114
44	115
44	127
45	1
45	12
45	20
45	21
45	28
45	29
45	31
45	35
45	42
45	55
45	82
45	85
45	114
45	116
45	119
45	126
46	6
46	7
46	9
46	14
46	25
46	30
46	34
46	41
46	42
46	61
46	72
46	76
46	81
46	98
46	99
46	125
47	6
47	16
47	18
47	20
47	30
47	33
47	36
47	69
47	78
47	84
47	85
47	97
47	111
47	119
47	122
47	123
48	2
48	3
48	11
48	14
48	25
48	35
48	38
48	57
48	72
48	80
48	94
48	103
48	112
48	122
48	124
48	126
49	4
49	5
49	6
49	16
49	17
49	29
49	30
49	33
49	52
49	69
49	75
49	78
49	92
49	97
49	119
49	123
50	1
50	19
50	20
50	23
50	34
50	43
50	54
50	71
50	78
50	79
50	82
50	83
50	85
50	88
50	90
50	127
51	10
51	29
51	44
51	54
51	62
51	67
51	68
51	80
51	89
51	91
51	92
51	94
51	105
51	114
51	115
51	121
52	13
52	15
52	16
52	17
52	19
52	24
52	29
52	30
52	33
52	49
52	68
52	94
52	96
52	102
52	117
52	121
53	1
53	5
53	12
53	20
53	22
53	31
53	36
53	40
53	66
53	67
53	80
53	94
53	96
53	97
53	99
53	115
54	12
54	14
54	17
54	21
54	50
54	51
54	62
54	63
54	82
54	97
54	100
54	107
54	113
54	115
54	125
54	127
55	22
55	26
55	45
55	65
55	71
55	78
55	82
55	83
55	84
55	96
55	106
55	112
55	113
55	116
55	119
55	128
56	5
56	14
56	19
56	29
56	37
56	39
56	40
56	41
56	66
56	67
56	74
56	96
56	103
56	110
56	121
56	122
57	2
57	4
57	43
57	48
57	70
57	74
57	76
57	85
57	92
57	105
57	108
57	109
57	113
57	118
57	121
57	122
58	3
58	8
58	30
58	35
58	42
58	59
58	61
58	64
58	71
58	78
58	85
58	87
58	90
58	95
58	101
58	119
59	14
59	18
59	23
59	32
59	37
59	58
59	64
59	65
59	89
59	100
59	103
59	104
59	113
59	117
59	126
59	128
60	4
